display_name,first_name,last_name,birth_date,college_name,position,jersey_number,height,weight,team_abbr,draft_club,headshot,draftround
Charles Stackhouse,Charles,Stackhouse,4/11/1980,Mississippi,FB,,2-Jun,250,,,,
Jack Stackpool,Jack,Stackpool,9/6/1917,Washington,FB,,1-Jun,207,,Philadelphia Eagles,,10th
Billy Stacy,Billy,Stacy,7/30/1936,Mississippi St.,DB-FL,,1-Jun,191,,Chicago Cardinals,,1st
Red Stacy,Red,Stacy,3/4/1912,Oklahoma,T-G,,2-Jun,210,,,,
Siran Stacy,Siran,Stacy,8/6/1968,Alabama,RB,,11-May,203,,Philadelphia Eagles,,2nd
Zac Stacy,Zac,Stacy,4/9/1991,Vanderbilt,RB,,9-May,216,,St. Louis Rams,,5th
John Stadnik,John,Stadnik,2/18/1959,West. Illinois,C,,4-Jun,273,,,,
Spike Staff,Spike,Staff,1892-03-13,Brown,G,,Jun-00,210,,,,
Daimion Stafford,Daimion,Stafford,2/18/1991,Nebraska,FS,,Jun-00,221,,Tennessee Titans,,7th
Dick Stafford,Dick,Stafford,8/21/1940,Texas Tech,DE,,4-Jun,255,,,,
Harry Stafford,Harry,Stafford,6/18/1912,Texas,HB,,11-May,205,,,,
Matthew Stafford,Matthew,Stafford,2/7/1988,Georgia,QB,,2-Jun,230,,Detroit Lions,,1st
Jon Staggers,Jon,Staggers,12/14/1948,Missouri,WR,,10-May,185,,Pittsburgh Steelers,,5th
Jeff Staggs,Jeff,Staggs,5/14/1944,BYU,LB-DE,,1-Jun,240,,,,
Jake Stahl,Jake,Stahl,1891-01-16,Pittsburgh,G-T,,11-May,185,,,,
Dick Stahlman,Dick,Stahlman,10/20/1902,DePaul,T-G,,2-Jun,219,,,,
Brenden Stai,Brenden,Stai,3/30/1972,Nebraska,G,,4-Jun,312,,Pittsburgh Steelers,,3rd
Jerry Stalcup,Jerry,Stalcup,11/19/1938,Wisconsin,LB,,1-Jun,240,,Los Angeles Rams,,6th
Bill Staley,Bill,Staley,9/9/1946,Utah St.,DT,,3-Jun,250,,Cincinnati Bengals,,2nd
Duce Staley,Duce,Staley,2/27/1975,South Carolina,RB,,11-May,242,,Philadelphia Eagles,,3rd
Joe Staley,Joe,Staley,8/30/1984,Central Michigan,T,,6-Jun,306,,San Francisco 49ers,,1st
Dennis Stallings,Dennis,Stallings,5/25/1974,Illinois,LB,,Jun-00,240,,Tennessee Oilers,,6th
Don Stallings,Don,Stallings,11/18/1938,North Carolina,DT-DE-T,,4-Jun,250,,Washington Redskins,,5th
Larry Stallings,Larry,Stallings,12/11/1941,Georgia Tech,LB,,1-Jun,230,,Buffalo Bills,,9th
Ramondo Stallings,Ramondo,Stallings,11/21/1971,San Diego St.,DE,,7-Jun,286,,Cincinnati Bengals,,7th
Robert Stallings,Robert,Stallings,1/23/1964,Southern Miss,TE,,6-Jun,250,,,,
Tre Stallings,Tre,Stallings,1/8/1983,Mississippi St.,G,,3-Jun,315,,Kansas City Chiefs,,6th
Dave Stalls,Dave,Stalls,9/19/1955,Northern Colorado,DE-DT-NT,,5-Jun,250,,Dallas Cowboys,,7th
Donte Stallworth,Donte,Stallworth,11/10/1980,Tennessee,WR,,Jun-00,197,,New Orleans Saints,,1st
John Stallworth,John,Stallworth,7/15/1952,Alabama A&M,WR,,2-Jun,191,,Pittsburgh Steelers,,4th
Ron Stallworth,Ron,Stallworth,2/25/1966,Auburn,DE,,5-Jun,262,,New York Jets,,4th
Tim Stallworth,Tim,Stallworth,8/26/1966,Washington St.,WR,,10-May,185,,Los Angeles Rams,,6th
Josh Stamer,Josh,Stamer,10/11/1977,South Dakota,LB,,2-Jun,238,,,,
John Stamper,John,Stamper,8/30/1978,South Carolina,DE,,4-Jun,265,,Tampa Bay Buccaneers,,6th
Sylvester Stamps,Sylvester,Stamps,2/24/1961,Jackson St.,RB-WR,,7-May,172,,,,
Frank Stams,Frank,Stams,7/17/1965,Notre Dame,LB,,2-Jun,240,,Los Angeles Rams,,2nd
Harry Stanback,Harry,Stanback,8/17/1958,North Carolina,DE,,5-Jun,255,,Atlanta Falcons,,6th
Haskel Stanback,Haskel,Stanback,3/19/1952,Tennessee,RB,,Jun-00,210,,Cincinnati Bengals,,5th
Isaiah Stanback,Isaiah,Stanback,8/16/1984,Washington,WR,,3-Jun,216,,Dallas Cowboys,,4th
Jeff Stanciel,Jeff,Stanciel,5/4/1947,Miss. Valley St.,RB,,Jun-00,192,,Atlanta Falcons,,10th
John Standeford,John,Standeford,4/15/1982,Purdue,WR,,4-Jun,206,,,,
Norm Standlee,Norm,Standlee,7/19/1919,Stanford,FB-LB,,2-Jun,238,,Chicago Bears,,1st
Dick Stanfel,Dick,Stanfel,7/20/1927,San Francisco,G,,3-Jun,236,,Detroit Lions,,2nd
Bill Stanfill,Bill,Stanfill,1/13/1947,Georgia,DE,,5-Jun,250,,Miami Dolphins,,1st
Julian Stanford,Julian,Stanford,9/2/1990,Wagner,LB,,1-Jun,230,,,,
R.J. Stanford,R.J.,Stanford,5/6/1988,Southern Utah,CB,,10-May,183,,,,
Scott Stankavage,Scott,Stankavage,7/5/1962,North Carolina,QB,,1-Jun,194,,,,
Basil Stanley,Basil,Stanley,1896-02-08,Wabash,G,,9-May,195,,,,
C.B. Stanley,C.B.,Stanley,1/25/1919,Tulsa,T,,4-Jun,225,,Chicago Bears,,6th
Chad Stanley,Chad,Stanley,1/29/1976,S.F. Austin,P,,3-Jun,210,,,,
Derek Stanley,Derek,Stanley,8/27/1985,Wisc-Whitewater,WR,,Jun-00,173,,St. Louis Rams,,7th
Israel Stanley,Israel,Stanley,4/21/1970,Arizona St.,DT,,3-Jun,260,,,,
Matt Stanley,Matt,Stanley,4/27/1979,UCLA,FB,,3-Jun,245,,,,
Montavious Stanley,Montavious,Stanley,9/10/1981,Louisville,DT,,2-Jun,314,,Dallas Cowboys,,6th
Ronald Stanley,Ronald,Stanley,3/6/1983,Michigan St.,LB,,Jun-00,244,,,,
Sylvester Stanley,Sylvester,Stanley,5/14/1970,Michigan,NT,,2-Jun,286,,,,
Walter Stanley,Walter,Stanley,11/5/1962,Colorado,WR,,9-May,180,,Green Bay Packers,,4th
Don Stansauk,Don,Stansauk,4/2/1925,Denver,DT-T,,1-Jun,255,,Detroit Lions,,18th
Ed Stansbury,Ed,Stansbury,5/3/1979,UCLA,RB,,Jun-00,257,,,,
Bill Stanton,Bill,Stanton,4/21/1924,North Carolina St.,DE,,2-Jun,210,,Philadelphia Eagles,,27th
Drew Stanton,Drew,Stanton,5/7/1984,Michigan St.,QB,,3-Jun,236,,Detroit Lions,,2nd
Henry Stanton,Henry,Stanton,8/24/1920,Arizona,E,,2-Jun,200,,Brooklyn Dodgers,,6th
Jack Stanton,Jack,Stanton,6/7/1938,North Carolina St.,HB,,1-Jun,190,,,,
Ricky Stanzi,Ricky,Stanzi,9/3/1987,Iowa,QB,,4-Jun,223,,Kansas City Chiefs,,5th
Darnell Stapleton,Darnell,Stapleton,9/21/1985,Rutgers,C,,3-Jun,285,,,,
Ken Starch,Ken,Starch,3/5/1954,Wisconsin,RB,,11-May,219,,,,
Tony Stargell,Tony,Stargell,8/7/1966,Tennessee St.,DB,,11-May,190,,New York Jets,,3rd
Chad Stark,Chad,Stark,4/4/1965,North Dakota St.,RB,,1-Jun,220,,New York Giants,,12th
Howard Stark,Howard,Stark,1896-12-20,Wisconsin,T,,Jun-00,210,,,,
Rohn Stark,Rohn,Stark,5/4/1959,Florida St.,P,,3-Jun,203,,Baltimore Colts,,2nd
George Starke,George,Starke,7/18/1948,Columbia,T,,5-Jun,260,,Washington Redskins,,11th
Jason Starkey,Jason,Starkey,7/15/1977,Marshall,C,,4-Jun,290,,,,
Duane Starks,Duane,Starks,5/23/1974,Miami (FL),DB,,10-May,170,,Baltimore Ravens,,1st
James Starks,James,Starks,2/25/1986,Buffalo,RB,,1-Jun,203,,Green Bay Packers,,6th
Marshall Starks,Marshall,Starks,3/6/1939,Illinois,DB,,Jun-00,195,,St. Louis Cardinals,,8th
Max Starks,Max,Starks,1/10/1982,Florida,T,,8-Jun,345,,Pittsburgh Steelers,,3rd
Randy Starks,Randy,Starks,12/14/1983,Maryland,DT,,3-Jun,312,,Tennessee Titans,,3rd
Scott Starks,Scott,Starks,6/27/1983,Wisconsin,DB,,9-May,172,,Jacksonville Jaguars,,3rd
Timothy Starks,Timothy,Starks,12/30/1963,Kent St.,DB,,9-May,175,,,,
Jawanza Starling,Jawanza,Starling,6/21/1991,USC,SS,,1-Jun,202,,,,
Kendrick Starling,Kendrick,Starling,12/27/1979,San Jose St.,WR,,Jun-00,193,,,,
John Starnes,John,Starnes,12/25/1962,North Texas,P,,3-Jun,185,,,,
Paul Staroba,Paul,Staroba,1/20/1949,Michigan,WR,,3-Jun,204,,Cleveland Browns,,3rd
Bart Starr,Bart,Starr,1/9/1934,Alabama,QB,,1-Jun,197,,Green Bay Packers,,17th
Ben Starret,Ben,Starret,11/19/1917,St. Mary's (CA),BB-TB,,11-May,213,,,,
Stephen Starring,Stephen,Starring,7/30/1961,McNeese St.,WR,,10-May,172,,New England Patriots,,3rd
Leo Stasica,Leo,Stasica,6/15/1916,Illinois,B,,11-May,185,,Brooklyn Dodgers,,3rd
Stan Stasica,Stan,Stasica,6/24/1919,South Carolina,HB-DB,,10-May,175,,Cleveland Rams,,8th
Ralph Staten,Ralph,Staten,12/3/1974,Alabama,DB,,3-Jun,205,,Baltimore Ravens,,7th
Randy Staten,Randy,Staten,1/24/1944,Minnesota,DE,,1-Jun,225,,,,
Robert Staten,Robert,Staten,11/23/1969,Jackson St.,RB,,11-May,240,,,,
Larry Station,Larry,Station,12/5/1963,Iowa,LB,,11-May,227,,Pittsburgh Steelers,,11th
Jim Staton,Jim,Staton,5/23/1927,Wake Forest,DT,,4-Jun,246,,Washington Redskins,,2nd
Art Statuto,Art,Statuto,7/17/1925,Notre Dame,C,,2-Jun,221,,Philadelphia Eagles,,31st
Roger Staubach,Roger,Staubach,2/5/1942,New Mex. Mil. Inst.,QB,,3-Jun,197,,Kansas City Chiefs,,16th
Scott Stauch,Scott,Stauch,1/3/1959,UCLA,RB,,11-May,204,,,,
Jason Staurovsky,Jason,Staurovsky,3/23/1963,Tulsa,K,,9-May,167,,,,
Jerry Stautberg,Jerry,Stautberg,4/6/1929,Cincinnati,G-LB,,2-Jun,228,,,,
Ernie Stautner,Ernie,Stautner,4/20/1925,Boston Col.,DT-DE-G,,1-Jun,230,,Pittsburgh Steelers,,2nd
Odell Stautzenberger,Odell,Stautzenberger,10/23/1924,Texas A&M,G,,Jun-00,218,,Boston Yanks,,27th
Joe Staysniak,Joe,Staysniak,12/8/1966,Ohio St.,G,,4-Jun,292,,San Diego Chargers,,7th
John Steber,John,Steber,9/12/1923,Georgia Tech,G-DG,,Jun-00,225,,Washington Redskins,,7th
Aaron Stecker,Aaron,Stecker,11/13/1975,Wisconsin,RB,,10-May,213,,,,
Troy Stedman,Troy,Stedman,5/19/1965,Iowa Central,LB,,3-Jun,243,,Kansas City Chiefs,,7th
Joel Steed,Joel,Steed,2/17/1969,Colorado,NT,,2-Jun,300,,Pittsburgh Steelers,,3rd
Ryan Steed,Ryan,Steed,7/21/1990,Furman,CB,,11-May,185,,,,
Ben Steele,Ben,Steele,5/27/1978,Fort Lewis,TE,,5-Jun,250,,,,
Chuck Steele,Chuck,Steele,6/22/1964,California,C,,1-Jun,255,,,,
Cliff Steele,Cliff,Steele,1896-10-08,Syracuse,BB-WB,,8-May,150,,,,
Ernie Steele,Ernie,Steele,11/2/1917,Washington,HB-DB,,Jun-00,187,,Pittsburgh Steelers,,10th
Glen Steele,Glen,Steele,10/4/1974,Michigan,DT,,4-Jun,300,,Cincinnati Bengals,,4th
Larry Steele,Larry,Steele,1/5/1950,Santa Rosa JC,P,,10-May,182,,,,
Markus Steele,Markus,Steele,7/24/1979,USC,LB,,3-Jun,240,,Dallas Cowboys,,4th
Red Steele,Red,Steele,1897-08-09,Miami (OH),E,,Jun-00,176,,,,
Robert Steele,Robert,Steele,8/2/1956,North Alabama,WR,,4-Jun,196,,,,
Anthony Steels,Anthony,Steels,1/8/1959,Nebraska,RB,,9-May,200,,,,
Frank Steen,Frank,Steen,10/5/1913,Rice,E,,1-Jun,190,,,,
Jim Steen,Jim,Steen,3/28/1913,Syracuse,T,,2-Jun,205,,,,
Dick Steere,Dick,Steere,3/2/1927,Drake,G,,4-Jun,240,,San Francisco 49ers,,5th
Jim Steffen,Jim,Steffen,5/1/1936,Occidental,DB,,Jun-00,195,,Detroit Lions,,13th
Bob Stefik,Bob,Stefik,10/8/1923,Niagara,E,,11-May,180,,,,
Milt Stegall,Milt,Stegall,1/25/1970,Miami (OH),WR,,Jun-00,184,,,,
Larry Stegent,Larry,Stegent,12/1/1947,Texas A&M,RB,,1-Jun,200,,St. Louis Cardinals,,1st
Pete Steger,Pete,Steger,,none,HB-WB-BB,,,,,,,
Ron Stehouwer,Ron,Stehouwer,2/4/1937,Colorado St.,G,,2-Jun,230,,Detroit Lions,,12th
Bill Stein,Bill,Stein,1899-05-28,Macalester,C-G-T,,Jun-00,190,,,,
Bob Stein,Bob,Stein,1/22/1948,Minnesota,LB,,3-Jun,235,,Kansas City Chiefs,,5th
Herb Stein,Herb,Stein,1898-03-27,Pittsburgh,C-G,,1-Jun,186,,,,
Russ Stein,Russ,Stein,1896-04-21,Washington & Jefferson,T-E-C,,1-Jun,210,,,,
Sammy Stein,Sammy,Stein,4/1/1905,none,E-T,,Jun-00,195,,,,
Eric Steinbach,Eric,Steinbach,4/4/1980,Iowa,G,,6-Jun,297,,Cincinnati Bengals,,2nd
Larry Steinbach,Larry,Steinbach,12/23/1900,St. Thomas,T-G,,Jun-00,214,,,,
Don Steinbrunner,Don,Steinbrunner,4/5/1932,Washington St.,T,,3-Jun,220,,Cleveland Browns,,6th
Rebel Steiner,Rebel,Steiner,8/27/1927,Alabama,DB,,Jun-00,185,,Green Bay Packers,,12th
Al Steinfeld,Al,Steinfeld,10/28/1958,C.W. Post,G-C-T,,5-Jun,256,,,,
Fred Steinfort,Fred,Steinfort,11/3/1952,Boston Col.,K,,11-May,180,,Oakland Raiders,,5th
Gil Steinke,Gil,Steinke,5/3/1919,Texas A&M-Kingsville,HB,,Jun-00,175,,,,
Bill Steinkemper,Bill,Steinkemper,12/27/1913,Notre Dame,T,,2-Jun,220,,,,
Dean Steinkuhler,Dean,Steinkuhler,1/27/1961,Nebraska,T,,3-Jun,283,,Houston Oilers,,1st
Ken Steinmetz,Ken,Steinmetz,8/7/1924,none,FB-LB,,Jun-00,188,,,,
Craig Steltz,Craig,Steltz,5/7/1986,LSU,DB,,1-Jun,211,,Chicago Bears,,4th
Kevin Stemke,Kevin,Stemke,11/23/1978,Wisconsin,P,,2-Jun,194,,,,
Greg Stemrick,Greg,Stemrick,10/25/1951,Colorado St.,DB,,11-May,185,,,,
Jan Stenerud,Jan,Stenerud,11/26/1942,Montana St.,K,,2-Jun,187,,,,
Brian Stenger,Brian,Stenger,1/16/1947,Notre Dame,LB,,4-Jun,241,,,,
Paul Stenn,Paul,Stenn,7/12/1918,Villanova,T,,2-Jun,242,,,,
Stud Stennett,Stud,Stennett,2/8/1907,St. Mary's (CA),B,,Jun-00,194,,,,
Mike Stensrud,Mike,Stensrud,2/19/1956,Iowa St.,NT-DE-DT,,5-Jun,280,,Houston Oilers,,2nd
Steve Stenstrom,Steve,Stenstrom,12/23/1971,Stanford,QB,,2-Jun,206,,Kansas City Chiefs,,4th
Joe Stepanek,Joe,Stepanek,11/6/1963,Minnesota,DT,,5-Jun,268,,,,
Alex Stepanovich,Alex,Stepanovich,9/25/1981,Ohio St.,C,,4-Jun,300,,Arizona Cardinals,,4th
Scott Stephen,Scott,Stephen,6/18/1964,Arizona St.,LB,,2-Jun,237,,Green Bay Packers,,3rd
Bill Stephens,Bill,Stephens,7/28/1904,Brown,C,,8-May,185,,,,
Bruce Stephens,Bruce,Stephens,10/31/1956,Columbia,WR,,9-May,170,,,,
Calvin Stephens,Calvin,Stephens,10/25/1967,South Carolina,G,,2-Jun,285,,New England Patriots,,3rd
Darnell Stephens,Darnell,Stephens,12/9/1973,Clemson,LB,,Jun-00,248,,,,
Emmanuel Stephens,Emmanuel,Stephens,2/17/1987,Mississippi,DL,,3-Jun,255,,,,
Hal Stephens,Hal,Stephens,4/14/1961,East Carolina,DE,,4-Jun,252,,Los Angeles Rams,,5th
Harold Stephens,Harold,Stephens,10/30/1938,Hardin-Simmons,QB,,11-May,175,,,,
Jamain Stephens,Jamain,Stephens,1/9/1974,North Carolina A&T,T,,6-Jun,336,,Pittsburgh Steelers,,1st
John Stephens,John,Stephens,2/23/1966,NW State (LA),RB,,1-Jun,220,,New England Patriots,,1st
Johnny Stephens,Johnny,Stephens,1/15/1914,Marshall,E,,1-Jun,190,,,,
Larry Stephens,Larry,Stephens,9/24/1938,Texas,DE-DT,,3-Jun,250,,Cleveland Browns,,2nd
Leonard Stephens,Leonard,Stephens,7/9/1978,Howard,TE,,3-Jun,249,,,,
Mac Stephens,Mac,Stephens,1/21/1968,Minnesota,LB,,3-Jun,220,,,,
Nick Stephens,Nick,Stephens,5/19/1987,Tarleton St.,QB,,3-Jun,235,,,,
Ray Stephens,Ray,Stephens,12/16/1902,Idaho,C-G,,11-May,190,,,,
Red Stephens,Red,Stephens,5/10/1930,San Francisco,G,,Jun-00,230,,Chicago Cardinals,,23rd
Reggie Stephens,Reggie,Stephens,2/21/1975,Rutgers,DB,,9-May,200,,,,
Reggie Stephens,Reggie,Stephens,8/28/1987,,C,,3-Jun,320,,Cincinnati Bengals,,7th
Richard Stephens,Richard,Stephens,1/1/1965,Tulsa,G,,7-Jun,310,,Cincinnati Bengals,,9th
Rod Stephens,Rod,Stephens,6/14/1966,Georgia Tech,LB,,1-Jun,231,,,,
Santo Stephens,Santo,Stephens,6/16/1969,Temple,LB,,4-Jun,244,,,,
Steve Stephens,Steve,Stephens,3/4/1957,Oklahoma St.,TE,,3-Jun,227,,Baltimore Colts,,10th
Thomas Stephens,Thomas,Stephens,8/29/1935,Syracuse,TE-DB,,2-Jun,215,,Baltimore Colts,,11th
Travis Stephens,Travis,Stephens,6/26/1978,Tennessee,RB,,8-May,194,,Tampa Bay Buccaneers,,4th
Tremayne Stephens,Tremayne,Stephens,4/16/1976,North Carolina St.,RB,,11-May,206,,,,
LaRod Stephens-Howling,LaRod,Stephens-Howling,4/26/1987,Pittsburgh,RB,,7-May,180,,Arizona Cardinals,,7th
Dave Stephenson,Dave,Stephenson,10/22/1925,Tennessee,G-C-DG,,2-Jun,232,,Los Angeles Rams,,15th
Donald Stephenson,Donald,Stephenson,9/30/1988,Oklahoma,T,,6-Jun,312,,Kansas City Chiefs,,3rd
Dwight Stephenson,Dwight,Stephenson,11/20/1957,Alabama,C-T,,2-Jun,255,,Miami Dolphins,,2nd
Kay Stephenson,Kay,Stephenson,12/17/1944,Florida,QB,,1-Jun,210,,,,
Mark Stepnoski,Mark,Stepnoski,1/20/1967,Pittsburgh,C-G,,2-Jun,269,,Dallas Cowboys,,3rd
Mike Steponovich,Mike,Steponovich,11/22/1908,St. Mary's (CA),G,,9-May,205,,,,
Tony Steponovich,Tony,Steponovich,1/15/1907,USC,G-E,,11-May,185,,,,
Jack Steptoe,Jack,Steptoe,1/21/1956,Utah,WR,,1-Jun,173,,,,
Syndric Steptoe,Syndric,Steptoe,12/6/1984,Arizona,WR,,8-May,190,,Cleveland Browns,,7th
John Sterling,John,Sterling,9/15/1964,Central Oklahoma,RB,,2-Jun,203,,,,
Dutch Sternaman,Dutch,Sternaman,1895-02-09,Illinois,HB-QB-FB,,8-May,176,,,,
Joey Sternaman,Joey,Sternaman,2/1/1900,Illinois,QB-BB,,6-May,152,,,,
Gil Sterr,Gil,Sterr,7/3/1900,Carroll (WI),BB,,6-May,150,,,,
Bill Stetz,Bill,Stetz,9/28/1945,Boston Col.,G,,3-Jun,250,,New Orleans Saints,,13th
Bob Steuber,Bob,Steuber,10/25/1921,Missouri,HB,,2-Jun,200,,Chicago Bears,,1st
Todd Steussie,Todd,Steussie,12/1/1970,California,T,,6-Jun,320,,Minnesota Vikings,,1st
Billy Stevens,Billy,Stevens,8/27/1945,Texas-El Paso,QB,,2-Jun,195,,Green Bay Packers,,3rd
Craig Stevens,Craig,Stevens,9/1/1984,California,TE,,3-Jun,255,,Tennessee Titans,,3rd
Dick Stevens,Dick,Stevens,2/23/1948,Baylor,T,,4-Jun,240,,Philadelphia Eagles,,13th
Don Stevens,Don,Stevens,5/25/1928,Illinois,HB,,9-May,176,,Philadelphia Eagles,,30th
Eric Stevens,Eric,Stevens,10/1/1989,California,FB,,Jun-00,242,,,,
Howard Stevens,Howard,Stevens,2/9/1950,Randolph-Macon,RB,,5-May,165,,New Orleans Saints,,16th
Jerramy Stevens,Jerramy,Stevens,11/13/1979,Washington,TE,,7-Jun,260,,Seattle Seahawks,,1st
Larry Stevens,Larry,Stevens,1/22/1982,Michigan,LB,,2-Jun,241,,,,
Mark Stevens,Mark,Stevens,2/19/1962,Purdue,QB,,1-Jun,190,,,,
Matt Stevens,Matt,Stevens,7/30/1964,UCLA,QB,,Jun-00,190,,,,
Matt Stevens,Matt,Stevens,6/14/1973,Appalachian St.,DB,,Jun-00,205,,Buffalo Bills,,3rd
Pete Stevens,Pete,Stevens,6/18/1909,Temple,C,,Jun-00,215,,,,
Art Stevenson,Art,Stevenson,1897-12-27,Fordham,C,,Jun-00,190,,,,
Dominique Stevenson,Dominique,Stevenson,12/28/1977,Tennessee,LB,,Jun-00,235,,Buffalo Bills,,7th
Mark Stevenson,Mark,Stevenson,,Notre Dame,G-C,,,196,,,,
Mark Stevenson,Mark,Stevenson,2/24/1956,Missouri,G-C,,3-Jun,285,,,,
Ralph Stevenson,Ralph,Stevenson,4/11/1917,Oklahoma,G-LB,,10-May,196,,Cleveland Rams,,18th
Ricky Stevenson,Ricky,Stevenson,6/27/1948,Arizona,DB,,11-May,198,,Cleveland Browns,,4th
Norris Steverson,Norris,Steverson,7/20/1910,Arizona St.,TB,,10-May,185,,,,
Dean Steward,Dean,Steward,7/12/1923,Ursinus,HB,,Jun-00,210,,,,
Phillip Steward,Phillip,Steward,9/7/1990,Houston,LB,,1-Jun,235,,,,
Andrew Stewart,Andrew,Stewart,11/20/1965,Cincinnati,DE,,5-Jun,265,,Cleveland Browns,,4th
Charlie Stewart,Charlie,Stewart,1890-07-08,Cornell,G,,9-May,160,,,,
Curtis Stewart,Curtis,Stewart,6/4/1963,Auburn,RB,,11-May,208,,,,
Daleroy Stewart,Daleroy,Stewart,11/2/1978,Southern Miss,DT,,4-Jun,327,,Dallas Cowboys,,6th
Darian Stewart,Darian,Stewart,8/4/1986,South Carolina,DB,,11-May,216,,,,
David Stewart,David,Stewart,8/28/1982,Mississippi St.,T,,7-Jun,318,,Tennessee Titans,,4th
James Stewart,James,Stewart,12/8/1971,Miami (FL),RB,,2-Jun,238,,Minnesota Vikings,,5th
James Stewart,James,Stewart,12/27/1971,Tennessee,RB,,1-Jun,224,,Jacksonville Jaguars,,1st
Jason Stewart,Jason,Stewart,11/14/1980,Fresno St.,DT,,1-Jun,285,,,,
Jeremy Stewart,Jeremy,Stewart,2/17/1989,Stanford,FB,,1-Jun,218,,,,
Jimmy Stewart,Jimmy,Stewart,10/15/1954,Tulsa,DB,,11-May,190,,New Orleans Saints,,8th
Joe Stewart,Joe,Stewart,11/18/1955,Missouri,WR,,11-May,180,,Oakland Raiders,,4th
Jonathan Stewart,Jonathan,Stewart,3/21/1987,Oregon,RB,,11-May,235,,Carolina Panthers,,1st
Jonathan Stewart,Jonathan,Stewart,11/23/1990,Texas A&M,LB,,3-Jun,245,,,,
Kordell Stewart,Kordell,Stewart,10/16/1972,Colorado,QB,,1-Jun,218,,Pittsburgh Steelers,,2nd
Mark Stewart,Mark,Stewart,10/13/1959,Washington,LB,,2-Jun,230,,Minnesota Vikings,,5th
Matt Stewart,Matt,Stewart,8/31/1979,Vanderbilt,LB,,3-Jun,232,,Atlanta Falcons,,4th
Michael Stewart,Michael,Stewart,7/12/1965,Fresno St.,DB,,11-May,202,,Los Angeles Rams,,8th
Quincy Stewart,Quincy,Stewart,3/27/1978,Louisiana Tech,LB,,1-Jun,234,,,,
Ralph Stewart,Ralph,Stewart,12/10/1925,Notre Dame,C-LB,,Jun-00,205,,New York Giants,,26th
Rayna Stewart,Rayna,Stewart,6/18/1973,Northern Arizona,DB,,10-May,198,,Houston Oilers,,5th
Ryan Stewart,Ryan,Stewart,9/30/1973,Georgia Tech,DB,,1-Jun,207,,Detroit Lions,,3rd
Steve Stewart,Steve,Stewart,5/1/1956,Minnesota,LB,,2-Jun,217,,Atlanta Falcons,,2nd
Tony Stewart,Tony,Stewart,8/9/1979,Penn St.,TE,,5-Jun,260,,Philadelphia Eagles,,5th
Vaughn Stewart,Vaughn,Stewart,1/16/1919,Alabama,C,,1-Jun,190,,,,
Wayne Stewart,Wayne,Stewart,8/18/1947,California,TE,,7-Jun,219,,New York Jets,,15th
Clint Stickdorn,Clint,Stickdorn,4/30/1982,Cincinnati,T,,6-Jun,327,,,,
Walt Stickel,Walt,Stickel,3/31/1922,Tulsa,T-DT,,3-Jun,247,,Chicago Bears,,21st
Monty Stickles,Monty,Stickles,8/16/1938,Notre Dame,TE-SE,,4-Jun,235,,San Francisco 49ers,,1st
Howard Stidham,Howard,Stidham,12/17/1954,Tennessee Tech,LB,,2-Jun,215,,San Francisco 49ers,,15th
Dave Stief,Dave,Stief,1/29/1956,Portland St.,WR-DB,,3-Jun,195,,St. Louis Cardinals,,7th
Jim Stienke,Jim,Stienke,11/7/1950,Texas St.,DB,,11-May,182,,Cleveland Browns,,2nd
Terry Stieve,Terry,Stieve,3/10/1954,Wisconsin,G,,2-Jun,256,,New Orleans Saints,,6th
Jim Stifler,Jim,Stifler,8/25/1901,Brown,E-WB,,10-May,175,,,,
Jim Stiger,Jim,Stiger,1/7/1941,Washington,HB,,11-May,204,,Dallas Cowboys,,19th
Art Still,Art,Still,12/5/1955,Kentucky,DE,,7-Jun,253,,Kansas City Chiefs,,1st
Bryan Still,Bryan,Still,6/3/1974,Virginia Tech,WR,,11-May,174,,San Diego Chargers,,2nd
Devon Still,Devon,Still,7/11/1989,Penn St.,DT,,5-Jun,303,,Cincinnati Bengals,,2nd
Jim Still,Jim,Still,3/5/1924,Georgia Tech,B,,3-Jun,193,,Chicago Cardinals,,16th
Gary Stills,Gary,Stills,7/11/1974,West Virginia,DE,,2-Jun,250,,Kansas City Chiefs,,3rd
Ken Stills,Ken,Stills,9/6/1963,Wisconsin,DB,,10-May,185,,Green Bay Packers,,8th
Kenny Stills,Kenny,Stills,4/22/1992,Oklahoma,WR,,1-Jun,194,,New Orleans Saints,,5th
Roger Stillwell,Roger,Stillwell,11/17/1951,Stanford,DT-DE,,5-Jun,260,,Chicago Bears,,9th
Jon Stinchcomb,Jon,Stinchcomb,8/27/1979,Georgia,T,,5-Jun,302,,New Orleans Saints,,2nd
Matt Stinchcomb,Matt,Stinchcomb,6/3/1977,Georgia,G-T,,6-Jun,315,,Oakland Raiders,,1st
Pete Stinchcomb,Pete,Stinchcomb,1895-06-24,Ohio St.,B,,8-May,157,,,,
Thomas Stincic,Thomas,Stincic,11/24/1946,Michigan,LB,,4-Jun,230,,Dallas Cowboys,,3rd
Byron Stingily,Byron,Stingily,9/9/1988,Louisville,OT,,5-Jun,315,,Tennessee Titans,,6th
Darryl Stingley,Darryl,Stingley,9/18/1951,Purdue,WR,,Jun-00,194,,New England Patriots,,1st
James Stinnette,James,Stinnette,12/3/1938,Oregon St.,FB-LB,,1-Jun,230,,,,
